wavelength_nm,intensity_au
4.981373008415981758e+02,-1.439065296804637080e-03
4.982533211545171525e+02,-1.044314438903334599e-05
4.983693456961464108e+02,-4.365234354603537785e-04
4.984853744636599799e+02,-1.338811110670208755e-03
4.986014074542322874e+02,1.568560287228212878e-03
4.987174446650375330e+02,5.158913328167154689e-04
4.988334860932499737e+02,2.652558674806446029e-04
4.989495317360439230e+02,4.657642397495012523e-04
4.990655815905936947e+02,-1.639573669073493946e-03
4.991816356540734887e+02,-5.367776215947821575e-04
4.992976939236576754e+02,-8.876672730652812940e-04
4.994137563965203412e+02,-1.044314438903334599e-05
4.995298230698359703e+02,1.117416449623285417e-03
4.996458939407787057e+02,2.151287744134304134e-04
4.997619690065228042e+02,1.399381348126091699e-04
4.998780482642426932e+02,-1.714764308674315190e-03
4.999941317111124590e+02,5.409548793503225501e-04
5.001102193443065289e+02,1.399381348126091699e-04
5.002263111609990460e+02,9.670351704216429301e-04
5.003424071583643808e+02,-1.840082041342350596e-03
5.004585073335767333e+02,-1.338811110670208755e-03
5.005746116838104172e+02,9.920987169552500113e-04
5.006907202062397459e+02,3.905736001486800088e-04
5.008068328980389197e+02,-2.610786097251042103e-04
5.009229497563821951e+02,-2.090717506678421191e-03
5.010390707784439428e+02,-9.879214591997096187e-04
5.011551959613983627e+02,8.918445308208216866e-04
5.012713253024197684e+02,-1.614510122539886865e-03
5.013874587986824167e+02,-3.613327958595325350e-04
5.015035964473605645e+02,-6.620953542628175634e-04
5.016197382456284686e+02,4.156371466822870900e-04
5.017358841906604994e+02,8.981104174539499398e-05
5.018520342796308000e+02,4.908277862831083877e-04
5.019681885097137410e+02,-1.106973305234616826e-04
5.020843468780834655e+02,-1.238556924535780430e-03
5.022005093819144577e+02,-6.620953542628175634e-04
5.023166760183808037e+02,-4.615869819939608597e-04
5.024328467846568742e+02,2.652558674806446029e-04
5.025490216779169259e+02,-3.863963423931396162e-04
5.026652006953352156e+02,-5.618411681283892387e-04
5.027813838340859434e+02,4.908277862831083877e-04
5.028975710913435364e+02,-1.044314438903334599e-05
5.030137624642821947e+02,-2.391480065081706165e-03
5.031299579500761183e+02,-2.109515166578900208e-04
5.032461575458996776e+02,-8.563378398985460138e-05
5.033623612489271864e+02,-1.106973305234616826e-04
5.034785690563327307e+02,-6.620953542628175634e-04
5.035947809652907949e+02,-1.106973305234616826e-04
5.037109969729755221e+02,-4.114598889267466974e-04
5.038272170765612259e+02,-1.357608770570687773e-04
5.039434412732221631e+02,-7.623495403972458881e-04
5.040596695601326473e+02,-3.863963423931396162e-04
5.041759019344668786e+02,3.968394867818082484e-05
5.042921383933992274e+02,-1.564383029472672486e-03
5.044083789341038937e+02,8.918445308208216866e-04
5.045246235537551343e+02,-1.238556924535780430e-03
5.046408722495273196e+02,-1.439065296804637080e-03
5.047571250185945928e+02,-1.106973305234616826e-04
5.048733818581313244e+02,-7.874130869308529693e-04
5.049896427653117144e+02,1.192607089224106661e-03
5.051059077373101900e+02,6.161455189511437936e-04
5.052221767713008376e+02,-1.357608770570687773e-04
5.053384498644580276e+02,-3.362692493259254538e-04
5.054547270139560169e+02,1.217670635757713742e-03
5.055710082169690622e+02,3.655100536150729276e-04
5.056872934706714204e+02,1.650016813462162511e-04
5.058035827722374052e+02,2.652558674806446029e-04
5.059198761188413300e+02,1.650016813462162511e-04
5.060361735076573382e+02,-1.357608770570687773e-04
5.061524749358598001e+02,-5.869047146619963198e-04
5.062687804006229726e+02,1.462040214457373858e-05
5.063850898991211693e+02,-6.871589007964246446e-04
5.065014034285285334e+02,-3.613327958595325350e-04
5.066177209860195489e+02,1.399381348126091699e-04
5.067340425687682455e+02,-2.610786097251042103e-04
5.068503681739490503e+02,-1.338811110670208755e-03
5.069666977987362202e+02,-2.861421562587112915e-04
5.070830314403040120e+02,1.900652278798233322e-04
5.071993690958266825e+02,-1.113239191867745025e-03
5.073157107624784885e+02,9.920987169552500113e-04
5.074320564374337437e+02,-8.626037265316742128e-04
5.075484061178667048e+02,1.267797728824927904e-03
5.076647598009516287e+02,6.474749521178791280e-05
5.077811174838628290e+02,1.167543542690499580e-03
5.078974791637746193e+02,-1.789954948275136433e-03
5.080138448378611429e+02,2.903194140142516841e-04
5.081302145032967701e+02,-5.869047146619963198e-04
5.082465881572557009e+02,-7.122224473300317257e-04
5.083629657969122491e+02,-1.858879701242829397e-04
5.084793474194407281e+02,7.915903446863933619e-04
5.085957330220153381e+02,3.404465070814658464e-04
5.087121226018104494e+02,-5.618411681283892387e-04
5.088285161560002052e+02,9.670351704216429301e-04
5.089449136817589761e+02,3.655100536150729276e-04
5.090613151762610187e+02,-8.124766334644600504e-04
5.091777206366806467e+02,1.518433194160998716e-03
5.092941300601919465e+02,-1.106973305234616826e-04
5.094105434439694591e+02,1.769068659497069745e-03
5.095269607851872706e+02,-1.614510122539886865e-03
5.096433820810196380e+02,-5.367776215947821575e-04
5.097598073286409317e+02,1.399381348126091699e-04
5.098762365252254654e+02,4.156371466822870900e-04
5.099926696679473821e+02,1.148745882790020752e-04
5.101091067539810524e+02,6.913361585519650371e-04
5.102255477805006763e+02,2.401923209470374946e-04
5.103419927446806241e+02,7.665267981527862807e-04
5.104584416436950391e+02,7.915903446863933619e-04
5.105748944747182350e+02,-9.628579126661025375e-04
5.106913512349245821e+02,2.401923209470374946e-04
5.108078119214882804e+02,-9.377943661324954563e-04
5.109242765315835868e+02,-8.375401799980671316e-04
5.110407450623848149e+02,1.462040214457373858e-05
5.111572175110661647e+02,4.657642397495012523e-04
5.112736938748020066e+02,-9.628579126661025375e-04
5.113901741507665974e+02,-1.163366284934959187e-03
5.115066583361341372e+02,6.474749521178791280e-05
5.116231464280789396e+02,-4.615869819939608597e-04
5.117396384237752613e+02,-2.065653960144814109e-03
5.118561343203974161e+02,-2.861421562587112915e-04
5.119726341151196607e+02,1.368051914959356229e-03
5.120891378051162519e+02,3.404465070814658464e-04
5.122056453875615034e+02,7.665267981527862807e-04
5.123221568596296720e+02,-1.138302738401352106e-03
5.124386722184949576e+02,9.169080773544287678e-04
5.125551914613316740e+02,-2.541861344283349085e-03
5.126717145853142483e+02,5.158913328167154689e-04
5.127882415876166533e+02,-8.563378398985460138e-05
5.129047724654134299e+02,6.412090654847508748e-04
5.130213072158787782e+02,-8.626037265316742128e-04
5.131378458361868979e+02,6.412090654847508748e-04
5.132543883235121029e+02,5.660184258839296313e-04
5.133709346750285931e+02,7.665267981527862807e-04
5.134874848879107958e+02,-7.372859938636388069e-04
5.136040389593329110e+02,-4.615869819939608597e-04
5.137205968864691386e+02,-1.589446576006279567e-03
5.138371586664939059e+02,1.462040214457373858e-05
5.139537242965814130e+02,3.153829605478587652e-04
5.140702937739058598e+02,5.910819724175367124e-04
5.141868670956415599e+02,-1.088175645334137943e-03
5.143034442589628270e+02,-4.866505285275679409e-04
5.144200252610439748e+02,-3.613327958595325350e-04
5.145366100990590894e+02,-1.138302738401352106e-03
5.146531987701827120e+02,5.409548793503225501e-04
5.147697912715889288e+02,-9.628579126661025375e-04
5.148863876004520534e+02,-2.360150631914971020e-04
5.150029877539462859e+02,5.660184258839296313e-04
5.151195917292460535e+02,-3.550669092264043225e-05
5.152361995235255563e+02,-2.360150631914971020e-04
5.153528111339589941e+02,-9.628579126661025375e-04
5.154694265577206806e+02,-1.357608770570687773e-04
5.155860457919850433e+02,-1.608244235906758585e-04
5.157026688339261682e+02,1.292861275358534985e-03
5.158192956807183691e+02,-4.114598889267466974e-04
5.159359263295359597e+02,1.650016813462162511e-04
5.160525607775532535e+02,5.910819724175367124e-04
5.161691990219443369e+02,-1.564383029472672486e-03
5.162858410598837509e+02,-2.190971692812849515e-03
5.164024868885454680e+02,-2.610786097251042103e-04
5.165191365051040293e+02,-3.863963423931396162e-04
5.166357899067335211e+02,7.414632516191791995e-04
5.167524470906083707e+02,-7.372859938636388069e-04
5.168691080539026643e+02,1.462040214457373858e-05
5.169857727937909431e+02,-3.613327958595325350e-04
5.171024413074471795e+02,1.142479996156892498e-03
5.172191135920459146e+02,-3.550669092264043225e-05
5.173357896447612347e+02,1.900652278798233322e-04
5.174524694627674535e+02,-8.876672730652812940e-04
5.175691530432388845e+02,5.158913328167154689e-04
5.176858403833497277e+02,4.657642397495012523e-04
5.178025314802742969e+02,1.418179008026570391e-03
5.179192263311870192e+02,8.981104174539499398e-05
5.180359249332618674e+02,-2.109515166578900208e-04
5.181526272836733824e+02,6.161455189511437936e-04
5.182693333795956505e+02,-2.109515166578900208e-04
5.183860432182029854e+02,-2.861421562587112915e-04
5.185027567966698143e+02,-1.213493378002173349e-03
5.186194741121702236e+02,-2.109515166578900208e-04
5.187361951618786406e+02,1.017162263488857092e-03
5.188529199429691516e+02,-5.367776215947821575e-04
5.189696484526161839e+02,-1.188429831468566268e-03
5.190863806879938238e+02,-1.338811110670208755e-03
5.192031166462766123e+02,4.657642397495012523e-04
5.193198563246387494e+02,-1.890209134409564758e-03
5.194365997202543213e+02,-7.122224473300317257e-04
5.195533468302977553e+02,-5.869047146619963198e-04
5.196700976519432515e+02,-3.613327958595325350e-04
5.197868521823652372e+02,-1.038048552266923781e-03
5.199036104187377987e+02,-1.238556924535780430e-03
5.200203723582352495e+02,4.908277862831083877e-04
5.201371379980320171e+02,2.245276043635604287e-03
5.202539073353020740e+02,5.660184258839296313e-04
5.203706803672200749e+02,1.117416449623285417e-03
5.204874570909599925e+02,3.153829605478587652e-04
5.206042375036962540e+02,-6.620953542628175634e-04
5.207210216026030594e+02,5.910819724175367124e-04
5.208378093848546087e+02,9.920987169552500113e-04
5.209546008476253292e+02,-2.610786097251042103e-04
5.210713959880894208e+02,-3.863963423931396162e-04
5.211881948034211973e+02,-9.127308195988883752e-04
5.213049972907949723e+02,2.151287744134304134e-04
5.214218034473848320e+02,-2.190971692812849515e-03
5.215386132703652038e+02,6.662726120183579560e-04
5.216554267569102876e+02,-3.863963423931396162e-04
5.217722439041945108e+02,1.593623833761819960e-03
5.218890647093918460e+02,-1.357608770570687773e-04
5.220058891696769479e+02,6.474749521178791280e-05
5.221227172822236753e+02,-1.338811110670208755e-03
5.222395490442066830e+02,-1.564383029472672486e-03
5.223563844528000573e+02,6.161455189511437936e-04
5.224732235051779980e+02,1.919449938698712232e-03
5.225900661985149327e+02,-1.138302738401352106e-03
5.227069125299850612e+02,-1.163366284934959187e-03
5.228237624967626971e+02,-6.370318077292104822e-04
5.229406160960220404e+02,1.092352903089678336e-03
5.230574733249374049e+02,1.650016813462162511e-04
5.231743341806831040e+02,-8.124766334644600504e-04
5.232911986604333379e+02,2.903194140142516841e-04
5.234080667613625337e+02,6.412090654847508748e-04
5.235249384806446642e+02,-4.615869819939608597e-04
5.236418138154542703e+02,1.462040214457373858e-05
5.237586927629655520e+02,-1.012985005733316700e-03
5.238755753203527092e+02,-1.238556924535780430e-03
5.239924614847901694e+02,-1.038048552266923781e-03
5.241093512534520187e+02,-2.610786097251042103e-04
5.242262446235126845e+02,3.905736001486800088e-04
5.243431415921463667e+02,2.903194140142516841e-04
5.244600421565273791e+02,5.409548793503225501e-04
5.245769463138299216e+02,-4.114598889267466974e-04
5.246938540612283077e+02,-5.367776215947821575e-04
5.248107653958968513e+02,2.401923209470374946e-04
5.249276803150096384e+02,3.404465070814658464e-04
5.250445988157412103e+02,-7.874130869308529693e-04
5.251615208952657667e+02,-1.288684017602994593e-03
5.252784465507575078e+02,-2.861421562587112915e-04
5.253953757793907471e+02,-2.817560356153026978e-03
5.255123085783396846e+02,-8.375401799980671316e-04
5.256292449447786339e+02,-6.871589007964246446e-04
5.257461848758819087e+02,-3.550669092264043225e-05
5.258631283688238227e+02,-1.338811110670208755e-03
5.259800754207785758e+02,4.908277862831083877e-04
5.260970260289204816e+02,-2.266162332413670759e-03
5.262139801904236265e+02,2.044767671366747638e-03
5.263309379024625514e+02,-6.370318077292104822e-04
5.264478991622114563e+02,-6.620953542628175634e-04
5.265648639668445412e+02,3.153829605478587652e-04
5.266818323135360060e+02,-1.363874657203815836e-03
5.267988041994603918e+02,-3.112057027923183727e-04
5.269157796217916712e+02,-2.360150631914971020e-04
5.270327585777043851e+02,-3.863963423931396162e-04
5.271497410643726198e+02,8.667809842872146054e-04
5.272667270789706890e+02,-5.367776215947821575e-04
5.273837166186729064e+02,1.399381348126091699e-04
5.275007096806535856e+02,-5.618411681283892387e-04
5.276177062620869265e+02,5.660184258839296313e-04
5.277347063601471291e+02,-1.263620471069387512e-03
5.278517099720086208e+02,-1.357608770570687773e-04
5.279687170948456014e+02,-1.414001750271029999e-03
5.280857277258322711e+02,6.412090654847508748e-04
5.282027418621430570e+02,-1.188429831468566268e-03
5.283197595009520455e+02,-1.263620471069387512e-03
5.284367806394337777e+02,-1.714764308674315190e-03
5.285538052747622260e+02,-9.377943661324954563e-04
5.286708334041119315e+02,2.903194140142516841e-04
5.287878650246568668e+02,-1.564383029472672486e-03
5.289049001335716866e+02,-8.876672730652812940e-04
5.290219387280303636e+02,-3.550669092264043225e-05
5.291389808052072112e+02,8.417174377536075242e-04
5.292560263622765433e+02,-2.109515166578900208e-04
5.293730753964127871e+02,-1.313747564136601674e-03
5.294901279047899152e+02,3.655100536150729276e-04
5.296071838845824686e+02,1.900652278798233322e-04
5.297242433329645337e+02,1.242734182291320823e-03
5.298413062471105377e+02,5.158913328167154689e-04
5.299583726241945669e+02,1.342988368425749148e-03
5.300754424613910487e+02,2.652558674806446029e-04
5.301925157558742967e+02,-2.360150631914971020e-04
5.303095925048183972e+02,-8.375401799980671316e-04
5.304266727053977775e+02,-5.618411681283892387e-04
5.305437563547866375e+02,-5.367776215947821575e-04
5.306608434501592910e+02,-1.357608770570687773e-04
5.307779339886899379e+02,-3.613327958595325350e-04
5.308950279675528918e+02,3.968394867818082484e-05
5.310121253839224664e+02,-6.057023745624751343e-05
5.311292262349729754e+02,1.900652278798233322e-04
5.312463305178785049e+02,-3.613327958595325350e-04
5.313634382298134824e+02,-8.563378398985460138e-05
5.314805493679522215e+02,-7.122224473300317257e-04
5.315976639294688084e+02,-1.614510122539886865e-03
5.317147819115376706e+02,-5.869047146619963198e-04
5.318319033113330079e+02,-7.372859938636388069e-04
5.319490281260291340e+02,-6.057023745624751343e-05
5.320661563528003626e+02,5.660184258839296313e-04
5.321832879888208936e+02,8.166538912200004430e-04
5.323004230312649270e+02,-3.112057027923183727e-04
5.324175614773068901e+02,1.142479996156892498e-03
5.325347033241210966e+02,2.401923209470374946e-04
5.326518485688816327e+02,1.462040214457373858e-05
5.327689972087628121e+02,5.660184258839296313e-04
5.328861492409389484e+02,-2.109515166578900208e-04
5.330033046625843554e+02,-1.439065296804637080e-03
5.331204634708733465e+02,3.968394867818082484e-05
5.332376256629800082e+02,7.915903446863933619e-04
5.333547912360786540e+02,1.399381348126091699e-04
5.334719601873437114e+02,-4.615869819939608597e-04
5.335891325139493802e+02,4.657642397495012523e-04
5.337063082130699740e+02,-1.439065296804637080e-03
5.338234872818795793e+02,-1.138302738401352106e-03
5.339406697175527370e+02,-6.871589007964246446e-04
5.340578555172635333e+02,1.819195752564283907e-03
5.341750446781862820e+02,-4.615869819939608597e-04
5.342922371974952966e+02,7.163997050855721183e-04
5.344094330723647772e+02,-1.840082041342350596e-03
5.345266322999690374e+02,1.399381348126091699e-04
5.346438348774822771e+02,-1.012985005733316700e-03
5.347610408020790373e+02,8.918445308208216866e-04
5.348782500709332908e+02,-7.372859938636388069e-04
5.349954626812193510e+02,-8.124766334644600504e-04
